datetime	from	to	from_amount	to_amount	price1	price2	price3	price4	price5	total_usd
2018-10-18 11:00:00	USDT	BTC	100000	14.890125762002187	6715.86	10.1665	211.31	57.2	52.0	100000
2018-10-25 01:00:00	USDT	XMR	14.890125762002187	96997.7039426075	6514.23	9.7554	203.4	56.1	52.03	96997.7039426075
2018-10-25 01:00:00	USDT	XMR	96997.7039426075	1864.2649229791948	6514.23	9.7554	203.4	56.1	52.03	96997.7039426075
2018-10-29 16:00:00	USDT	ZEC	1864.2649229791948	94070.80801353017	6368.04	9.4638	197.68	61.05	50.46	94070.80801353017
2018-10-29 16:00:00	USDT	ZEC	94070.80801353017	1540.8813761430004	6368.04	9.4638	197.68	61.05	50.46	94070.80801353017
2018-10-30 21:00:00	USDT	ZEC	1540.8813761430004	104749.11595020117	6326.53	9.4328	196.48	67.98	52.96	104749.11595020117
2018-10-30 22:00:00	USDT	BTC	104749.11595020117	16.562303397111442	6324.55	9.4303	197.15	68.3	52.79	104749.11595020117
2018-11-14 16:00:00	USDT	XMR	16.562303397111442	98795.96161714343	5965.11	8.6448	189.63	68.98	70.86	98795.96161714343
2018-11-14 16:00:00	USDT	XMR	98795.96161714343	1394.2416259828315	5965.11	8.6448	189.63	68.98	70.86	98795.96161714343
2018-11-14 20:00:00	USDT	ZEC	1394.2416259828315	92354.56530510275	5767.89	8.4275	182.29	69.17	66.24	92354.56530510275
2018-11-14 20:00:00	USDT	ZEC	92354.56530510275	1335.182381163839	5767.89	8.4275	182.29	69.17	66.24	92354.56530510275
2018-11-19 02:00:00	USDT	XMR	1335.182381163839	88575.99916640908	5558.29	7.7244	170.73	66.34	66.55	88575.99916640908
2018-11-19 02:00:00	USDT	XMR	88575.99916640908	1330.969183567379	5558.29	7.7244	170.73	66.34	66.55	88575.99916640908
2018-11-19 12:00:00	USDT	ZEC	1330.969183567379	85182.02774831226	5312.08	7.1911	157.0	67.34	64.0	85182.02774831226
2018-11-19 12:00:00	USDT	ZEC	85182.02774831226	1264.954377016814	5312.08	7.1911	157.0	67.34	64.0	85182.02774831226
2018-11-22 00:00:00	USDT	XMR	1264.954377016814	81020.32784792694	4645.38	6.2335	137.99	64.05	68.18	81020.32784792694
2018-11-22 00:00:00	USDT	XMR	81020.32784792694	1188.3298305650767	4645.38	6.2335	137.99	64.05	68.18	81020.32784792694
2018-11-28 03:00:00	USDT	ZEC	1188.3298305650767	77526.6381460656	3936.15	5.1167	113.53	58.49	65.24	77526.6381460656
2018-11-28 03:00:00	USDT	ZEC	77526.6381460656	1325.4682534803487	3936.15	5.1167	113.53	58.49	65.24	77526.6381460656
2018-12-07 05:00:00	USDT	XMR	1325.4682534803487	75167.30465487058	3442.24	4.8073	87.94	56.71	67.03	75167.30465487058
2018-12-07 05:00:00	USDT	XMR	75167.30465487058	1121.3979509901621	3442.24	4.8073	87.94	56.71	67.03	75167.30465487058
2018-12-10 00:00:00	USDT	ZEC	1121.3979509901621	72801.15497828132	3574.57	4.902	94.17	64.5	64.92	72801.15497828132
2018-12-10 00:00:00	USDT	ZEC	72801.15497828132	1128.7000771826563	3574.57	4.902	94.17	64.5	64.92	72801.15497828132
2018-12-10 03:00:00	USDT	XMR	1128.7000771826563	70566.32882545967	3552.51	4.77	92.85	62.52	66.42	70566.32882545967
2018-12-10 03:00:00	USDT	XMR	70566.32882545967	1062.4259082423919	3552.51	4.77	92.85	62.52	66.42	70566.32882545967
2018-12-13 13:00:00	USDT	ZEC	1062.4259082423919	68324.61015906822	3414.99	4.8214	89.97	78.0	64.31	68324.61015906822
2018-12-13 13:00:00	USDT	ZEC	68324.61015906822	875.9565405008747	3414.99	4.8214	89.97	78.0	64.31	68324.61015906822
2018-12-13 17:00:00	USDT	XMR	875.9565405008747	64487.9205116744	3388.34	4.8025	89.54	73.62	65.38	64487.9205116744
2018-12-13 17:00:00	USDT	XMR	64487.9205116744	986.3554682115999	3388.34	4.8025	89.54	73.62	65.38	64487.9205116744
2018-12-15 01:00:00	USDT	XMR	986.3554682115999	71145.8199221027	3234.75	4.5357	84.21	70.98	72.13	71145.8199221027
2018-12-15 02:00:00	USDT	BTC	71145.8199221027	21.945987773100228	3241.86	4.5466	84.43	71.19	73.0	71145.8199221027
2018-12-18 23:00:00	USDT	BTC	21.945987773100228	80168.25441537968	3652.98	5.5308	100.39	75.46	92.49	80168.25441537968
2018-12-19 00:00:00	USDT	BTC	80168.25441537968	21.966493152722013	3649.57	5.5055	100.55	76.3	92.6	80168.25441537968
2018-12-20 09:00:00	USDT	BTC	21.966493152722013	88354.72708353611	4022.25	5.74	108.4	70.2	81.31	88354.72708353611
2018-12-20 10:00:00	USDT	BTC	88354.72708353611	22.045637663346344	4007.81	5.7362	107.85	70.3	81.76	88354.72708353611
2018-12-20 20:00:00	USDT	XMR	22.045637663346344	85272.52648182366	3868.0	5.4214	108.16	69.96	80.25	85272.52648182366
2018-12-20 20:00:00	USDT	XMR	85272.52648182366	1062.5859997735035	3868.0	5.4214	108.16	69.96	80.25	85272.52648182366
2018-12-23 04:00:00	USDT	XMR	1062.5859997735035	94559.52811984408	3966.28	5.8486	126.17	72.03	88.99	94559.52811984408
2018-12-23 05:00:00	USDT	BTC	94559.52811984408	23.770680197749137	3977.99	5.8433	127.86	72.25	90.05	94559.52811984408
2018-12-25 00:00:00	USDT	XMR	23.770680197749137	90280.09256384331	3797.96	5.643	128.59	74.62	89.5	90280.09256384331
2018-12-25 00:00:00	USDT	XMR	90280.09256384331	1008.7161180317688	3797.96	5.643	128.59	74.62	89.5	90280.09256384331
2018-12-26 04:00:00	USDT	ZEC	1008.7161180317688	85085.2045559797	3785.59	5.6284	132.01	86.2	84.35	85085.2045559797
2018-12-26 04:00:00	USDT	ZEC	85085.2045559797	987.0673382364233	3785.59	5.6284	132.01	86.2	84.35	85085.2045559797
2018-12-26 08:00:00	USDT	XMR	987.0673382364233	82232.57994847643	3724.66	5.5031	127.62	83.31	83.45	82232.57994847643
2018-12-26 08:00:00	USDT	XMR	82232.57994847643	985.4113834448942	3724.66	5.5031	127.62	83.31	83.45	82232.57994847643
2018-12-30 07:00:00	USDT	XMR	985.4113834448942	92224.65137660765	3724.94	5.7082	132.76	86.93	93.59	92224.65137660765
2018-12-30 08:00:00	USDT	BTC	92224.65137660765	24.467899474056274	3769.21	5.7761	136.11	86.92	94.11	92224.65137660765
2019-01-10 16:00:00	USDT	XMR	24.467899474056274	87673.62207443318	3583.21	5.6965	124.36	88.42	87.71	87673.62207443318
2019-01-10 16:00:00	USDT	XMR	87673.62207443318	999.5852476847929	3583.21	5.6965	124.36	88.42	87.71	87673.62207443318
2019-01-12 19:00:00	USDT	ZEC	999.5852476847929	84964.74605320739	3593.74	5.8439	124.11	91.32	85.0	84964.74605320739
2019-01-12 19:00:00	USDT	ZEC	84964.74605320739	930.4067679939487	3593.74	5.8439	124.11	91.32	85.0	84964.74605320739
2019-01-15 00:00:00	USDT	ZEC	930.4067679939487	94473.50322210556	3633.22	5.9766	127.75	101.54	87.06	94473.50322210556
2019-01-15 01:00:00	USDT	BTC	94473.50322210556	26.001118285180315	3633.44	5.9773	127.35	101.3	86.49	94473.50322210556
2019-01-20 12:00:00	USDT	XMR	26.001118285180315	91420.19190187684	3516.01	6.294	117.52	114.51	97.16	91420.19190187684
2019-01-20 12:00:00	USDT	XMR	91420.19190187684	940.9241653136769	3516.01	6.294	117.52	114.51	97.16	91420.19190187684
2019-01-24 08:00:00	USDT	XMR	940.9241653136769	101215.21246279222	3548.84	6.4471	115.67	109.16	107.57	101215.21246279222
2019-01-24 09:00:00	USDT	BTC	101215.21246279222	28.528364111185333	3547.88	6.4483	115.56	111.47	107.42	101215.21246279222
2019-01-28 05:00:00	USDT	XMR	28.528364111185333	98086.79205435963	3438.22	6.508	106.72	104.31	117.7	98086.79205435963
2019-01-28 05:00:00	USDT	XMR	98086.79205435963	833.3627192383996	3438.22	6.508	106.72	104.31	117.7	98086.79205435963
2019-01-29 00:00:00	USDT	ZEC	833.3627192383996	94911.68009406133	3436.54	6.2496	104.98	99.8	113.89	94911.68009406133
2019-01-29 00:00:00	USDT	ZEC	94911.68009406133	951.018838617849	3436.54	6.2496	104.98	99.8	113.89	94911.68009406133
2019-02-06 22:00:00	USDT	XMR	951.018838617849	91659.19566598829	3405.88	7.9997	105.08	96.38	91.95	91659.19566598829
2019-02-06 22:00:00	USDT	XMR	91659.19566598829	996.8373645023196	3405.88	7.9997	105.08	96.38	91.95	91659.19566598829
2019-02-07 06:00:00	USDT	ZEC	996.8373645023196	87372.79499862832	3411.25	8.2285	105.12	97.02	87.65	87372.79499862832
2019-02-07 06:00:00	USDT	ZEC	87372.79499862832	900.5647804434996	3411.25	8.2285	105.12	97.02	87.65	87372.79499862832
2019-02-07 10:00:00	USDT	XMR	900.5647804434996	84499.99334901356	3421.05	8.03	105.92	93.83	87.86	84499.99334901356
2019-02-07 10:00:00	USDT	XMR	84499.99334901356	961.7572655248528	3421.05	8.03	105.92	93.83	87.86	84499.99334901356
2019-02-08 19:00:00	USDT	XMR	961.7572655248528	93434.71834573946	3668.3	8.4842	119.71	90.3	97.15	93434.71834573946
2019-02-08 20:00:00	USDT	BTC	93434.71834573946	25.524915338964426	3660.53	8.4296	118.85	90.26	95.86	93434.71834573946
2019-02-23 17:00:00	USDT	BTC	25.524915338964426	104524.52831305933	4095.0	10.6349	156.12	69.28	85.82	104524.52831305933
2019-02-23 18:00:00	USDT	BTC	104524.52831305933	25.537637385427498	4092.96	10.7241	156.6	69.36	87.98	104524.52831305933
2019-02-24 14:00:00	USDT	XMR	25.537637385427498	96787.13493802251	3789.98	9.7	139.89	69.35	84.81	96787.13493802251
2019-02-24 14:00:00	USDT	XMR	96787.13493802251	1141.2231451246612	3789.98	9.7	139.89	69.35	84.81	96787.13493802251
2019-02-24 21:00:00	USDT	ZEC	1141.2231451246612	93420.52665990476	3797.14	10.1825	139.37	68.91	81.86	93420.52665990476
2019-02-24 21:00:00	USDT	ZEC	93420.52665990476	1355.688966186399	3797.14	10.1825	139.37	68.91	81.86	93420.52665990476
2019-02-26 09:00:00	USDT	XMR	1355.688966186399	89949.96290646757	3811.39	9.5792	136.33	66.35	80.31	89949.96290646757
2019-02-26 09:00:00	USDT	XMR	89949.96290646757	1120.0344030191454	3811.39	9.5792	136.33	66.35	80.31	89949.96290646757
2019-03-04 08:00:00	USDT	ZEC	1120.0344030191454	87116.27586682914	3718.77	11.0265	125.94	66.86	77.78	87116.27586682914
2019-03-04 08:00:00	USDT	ZEC	87116.27586682914	1302.9655379424041	3718.77	11.0265	125.94	66.86	77.78	87116.27586682914
2019-03-05 17:00:00	USDT	XMR	1302.9655379424041	84158.5440956999	3846.54	13.1779	136.39	64.59	80.09	84158.5440956999
2019-03-05 17:00:00	USDT	XMR	84158.5440956999	1050.7996515882119	3846.54	13.1779	136.39	64.59	80.09	84158.5440956999
2019-03-09 22:00:00	USDT	XMR	1050.7996515882119	92585.95730143735	3924.04	14.3435	136.9	56.59	88.11	92585.95730143735
2019-03-09 23:00:00	USDT	BTC	92585.95730143735	23.48085672512512	3943.04	14.4651	137.27	56.42	88.1	92585.95730143735
2019-04-02 04:00:00	USDT	BTC	23.48085672512512	105623.4681894958	4498.28	18.0649	145.33	46.82	78.5	105623.4681894958
2019-04-02 05:00:00	USDT	BTC	105623.4681894958	22.833359603768354	4625.84	18.2994	146.44	46.64	78.26	105623.4681894958
2019-04-03 18:00:00	USDT	BTC	22.833359603768354	116311.76382001975	5093.94	19.2576	172.14	44.8	69.72	116311.76382001975
2019-04-03 19:00:00	USDT	BTC	116311.76382001975	22.767969083328556	5108.57	18.9536	172.8	44.64	68.09	116311.76382001975
2019-04-03 23:00:00	USDT	XMR	22.767969083328556	112305.28430042644	4932.6	18.5489	159.96	44.8	68.59	112305.28430042644
2019-04-03 23:00:00	USDT	XMR	112305.28430042644	1637.3419492699584	4932.6	18.5489	159.96	44.8	68.59	112305.28430042644
2019-04-04 05:00:00	USDT	ZEC	1637.3419492699584	108473.90413913474	4990.98	19.0328	161.82	44.74	66.25	108473.90413913474
2019-04-04 05:00:00	USDT	ZEC	108473.90413913474	2424.5396544285813	4990.98	19.0328	161.82	44.74	66.25	108473.90413913474
2019-04-16 19:00:00	USDT	ZEC	2424.5396544285813	119748.01353222763	5158.14	19.54	164.38	49.39	73.24	119748.01353222763
2019-04-16 20:00:00	USDT	BTC	119748.01353222763	23.228362064347536	5155.25	19.4232	164.63	49.88	73.97	119748.01353222763
2019-05-03 07:00:00	USDT	BTC	23.228362064347536	132287.61250904502	5695.09	23.1698	163.59	36.62	57.53	132287.61250904502
2019-05-03 08:00:00	USDT	BTC	132287.61250904502	22.954723512669666	5762.98	23.3837	163.22	36.71	57.59	132287.61250904502
2019-05-10 07:00:00	USDT	BTC	22.954723512669666	146254.643577564	6371.44	18.9856	175.07	37.25	55.44	146254.643577564
2019-05-10 08:00:00	USDT	BTC	146254.643577564	23.07445176489324	6338.38	19.3648	173.44	37.62	56.14	146254.643577564
2019-05-11 21:00:00	USDT	BTC	23.07445176489324	161498.08790248778	6999.0	21.2415	197.8	36.27	55.5	161498.08790248778
2019-05-11 22:00:00	USDT	BTC	161498.08790248778	22.587050390346302	7150.03	21.3725	199.17	36.14	55.32	161498.08790248778
2019-05-12 14:00:00	USDT	XMR	22.587050390346302	156367.43940632063	6922.88	20.4912	183.67	36.76	54.99	156367.43940632063
2019-05-12 14:00:00	USDT	XMR	156367.43940632063	2843.561363999284	6922.88	20.4912	183.67	36.76	54.99	156367.43940632063
2019-05-18 21:00:00	USDT	ZEC	2843.561363999284	151305.9001784019	7320.0	28.6547	238.81	36.26	53.21	151305.9001784019
2019-05-18 21:00:00	USDT	ZEC	151305.9001784019	4172.8047484391045	7320.0	28.6547	238.81	36.26	53.21	151305.9001784019
2019-05-22 18:00:00	USDT	XMR	4172.8047484391045	144712.86867586814	7907.71	31.4658	252.63	34.68	57.04	144712.86867586814
2019-05-22 18:00:00	USDT	XMR	144712.86867586814	2537.0418772066646	7907.71	31.4658	252.63	34.68	57.04	144712.86867586814
2019-05-24 14:00:00	USDT	ZEC	2537.0418772066646	140120.82287812408	7999.98	34.2785	252.22	33.13	55.23	140120.82287812408
2019-05-24 14:00:00	USDT	ZEC	140120.82287812408	4229.424173803926	7999.98	34.2785	252.22	33.13	55.23	140120.82287812408
2019-05-25 07:00:00	USDT	ZEC	4229.424173803926	154543.15931079545	7958.93	34.1882	249.73	36.54	53.58	154543.15931079545
2019-05-25 08:00:00	USDT	BTC	154543.15931079545	19.31219781549386	8002.36	35.061	251.4	36.32	53.98	154543.15931079545
2019-05-30 15:00:00	USDT	BTC	19.31219781549386	172675.18871778448	8941.25	33.5875	286.7	38.33	53.13	172675.18871778448
2019-05-30 16:00:00	USDT	BTC	172675.18871778448	19.97399522472926	8645.0	32.6594	272.76	37.99	53.3	172675.18871778448
2019-05-30 21:00:00	USDT	XMR	19.97399522472926	164019.05840724352	8211.63	31.3418	248.92	38.04	53.25	164019.05840724352
2019-05-30 21:00:00	USDT	XMR	164019.05840724352	3080.1701109341507	8211.63	31.3418	248.92	38.04	53.25	164019.05840724352
2019-05-31 09:00:00	USDT	XMR	3080.1701109341507	181822.4416484429	8309.9	31.2011	254.63	37.81	59.03	181822.4416484429
2019-05-31 10:00:00	USDT	BTC	181822.4416484429	21.889914022075374	8306.22	31.0723	255.95	37.76	59.15	181822.4416484429
2019-06-04 00:00:00	USDT	XMR	21.889914022075374	174859.47889716097	7988.13	30.5001	247.74	36.92	61.99	174859.47889716097
2019-06-04 00:00:00	USDT	XMR	174859.47889716097	2820.769138524939	7988.13	30.5001	247.74	36.92	61.99	174859.47889716097
2019-06-04 08:00:00	USDT	ZEC	2820.769138524939	169358.97907703734	7940.06	30.1736	245.96	37.79	60.04	169358.97907703734
2019-06-04 08:00:00	USDT	ZEC	169358.97907703734	4481.581875550075	7940.06	30.1736	245.96	37.79	60.04	169358.97907703734
2019-06-08 04:00:00	USDT	XMR	4481.581875550075	163801.81755135523	7962.05	31.6009	248.12	36.55	62.72	163801.81755135523
2019-06-08 04:00:00	USDT	XMR	163801.81755135523	2611.6361216733935	7962.05	31.6009	248.12	36.55	62.72	163801.81755135523
2019-06-14 04:00:00	USDT	ZEC	2611.6361216733935	157847.2871939399	8233.35	34.2448	254.77	36.28	60.44	157847.2871939399
2019-06-14 04:00:00	USDT	ZEC	157847.2871939399	4350.807254518741	8233.35	34.2448	254.77	36.28	60.44	157847.2871939399
2019-06-18 01:00:00	USDT	XMR	4350.807254518741	152365.27005324632	9273.04	33.9795	270.77	35.02	62.58	152365.27005324632
2019-06-18 01:00:00	USDT	XMR	152365.27005324632	2434.7278691793917	9273.04	33.9795	270.77	35.02	62.58	152365.27005324632
2019-06-24 06:00:00	USDT	ZEC	2434.7278691793917	146156.71398683888	10763.53	37.0513	306.05	28.18	60.03	146156.71398683888
2019-06-24 06:00:00	USDT	ZEC	146156.71398683888	5186.540595700457	10763.53	37.0513	306.05	28.18	60.03	146156.71398683888
2019-06-24 12:00:00	USDT	XMR	5186.540595700457	141385.09663879446	10901.66	37.3033	310.02	27.26	58.41	141385.09663879446
2019-06-24 12:00:00	USDT	XMR	141385.09663879446	2420.5632021707665	10901.66	37.3033	310.02	27.26	58.41	141385.09663879446
2019-06-26 21:00:00	USDT	ZEC	2420.5632021707665	137028.0828748871	12609.38	35.3154	330.99	27.47	56.61	137028.0828748871
2019-06-26 21:00:00	USDT	ZEC	137028.0828748871	4988.281138510633	12609.38	35.3154	330.99	27.47	56.61	137028.0828748871
2019-07-03 11:00:00	USDT	XMR	4988.281138510633	132538.62985022753	11162.35	32.2555	291.28	26.57	55.95	132538.62985022753
2019-07-03 11:00:00	USDT	XMR	132538.62985022753	2368.876315464299	11162.35	32.2555	291.28	26.57	55.95	132538.62985022753
2019-07-04 09:00:00	USDT	ZEC	2368.876315464299	127232.34690358749	11604.27	33.382	293.56	26.72	53.71	127232.34690358749
2019-07-04 09:00:00	USDT	ZEC	127232.34690358749	4761.689629625281	11604.27	33.382	293.56	26.72	53.71	127232.34690358749
2019-07-05 04:00:00	USDT	ZEC	4761.689629625281	144183.9619850535	11186.24	32.81	286.27	30.28	55.61	144183.9619850535
2019-07-05 05:00:00	USDT	BTC	144183.9619850535	12.94677511186499	11136.67	32.861	286.57	29.67	55.53	144183.9619850535
2019-07-08 21:00:00	USDT	BTC	12.94677511186499	159013.71606918814	12282.11	33.1776	310.73	30.14	55.28	159013.71606918814
2019-07-08 22:00:00	USDT	BTC	159013.71606918814	12.958211828864343	12271.27	33.3189	312.29	30.73	54.93	159013.71606918814
2019-07-10 20:00:00	USDT	XMR	12.958211828864343	152818.26541168982	11793.16	31.2212	287.82	30.98	52.37	152818.26541168982
2019-07-10 20:00:00	USDT	XMR	152818.26541168982	2918.0497500800043	11793.16	31.2212	287.82	30.98	52.37	152818.26541168982
2019-07-20 11:00:00	USDT	ZEC	2918.0497500800043	148149.38581156183	10571.65	30.6885	225.04	28.23	50.77	148149.38581156183
2019-07-20 11:00:00	USDT	ZEC	148149.38581156183	5247.941403172576	10571.65	30.6885	225.04	28.23	50.77	148149.38581156183
2019-07-25 00:00:00	USDT	XMR	5247.941403172576	143636.15620483342	10100.0	29.3524	222.52	27.37	47.61	143636.15620483342
2019-07-25 00:00:00	USDT	XMR	143636.15620483342	3016.932497476022	10100.0	29.3524	222.52	27.37	47.61	143636.15620483342
2019-07-26 17:00:00	USDT	ZEC	3016.932497476022	139291.77340846794	9780.64	28.8118	218.54	27.38	46.17	139291.77340846794
2019-07-26 17:00:00	USDT	ZEC	139291.77340846794	5087.354762909713	9780.64	28.8118	218.54	27.38	46.17	139291.77340846794
2019-08-04 08:00:00	USDT	ZEC	5087.354762909713	153892.4815780188	10662.99	27.2928	218.34	30.25	46.46	153892.4815780188
2019-08-04 09:00:00	USDT	BTC	153892.4815780188	14.329616040458125	10739.47	27.483	219.41	30.13	46.68	153892.4815780188
2019-08-05 16:00:00	USDT	BTC	14.329616040458125	170012.00995809055	11864.38	27.8764	235.1	31.6	45.95	170012.00995809055
2019-08-05 17:00:00	USDT	BTC	170012.00995809055	14.437651581073622	11775.6	27.8112	232.85	32.07	45.79	170012.00995809055
2019-08-06 21:00:00	USDT	XMR	14.437651581073622	164335.2697329282	11382.41	27.4756	224.26	32.04	45.24	164335.2697329282
2019-08-06 21:00:00	USDT	XMR	164335.2697329282	3632.5214352990315	11382.41	27.4756	224.26	32.04	45.24	164335.2697329282
2019-08-08 20:00:00	USDT	XMR	3632.5214352990315	181916.6734797755	11654.76	30.95	218.65	30.39	50.08	181916.6734797755
2019-08-08 21:00:00	USDT	BTC	181916.6734797755	15.47600065673612	11754.76	31.454	218.89	30.96	49.46	181916.6734797755
2019-08-10 11:00:00	USDT	XMR	15.47600065673612	176352.58696365912	11395.23	29.17	204.11	33.41	50.75	176352.58696365912
2019-08-10 11:00:00	USDT	XMR	176352.58696365912	3474.927821944022	11395.23	29.17	204.11	33.41	50.75	176352.58696365912
2019-08-11 14:00:00	USDT	XMR	3474.927821944022	194526.45947242636	11388.74	29.8118	210.08	35.32	55.98	194526.45947242636
2019-08-11 15:00:00	USDT	BTC	194526.45947242636	17.096718181791736	11378.0	29.8683	210.38	34.97	56.02	194526.45947242636
2019-08-13 14:00:00	USDT	XMR	17.096718181791736	188066.8064418	11000.17	29.371	207.14	41.47	58.16	188066.8064418
2019-08-13 14:00:00	USDT	XMR	188066.8064418	3233.6108397833564	11000.17	29.371	207.14	41.47	58.16	188066.8064418
2019-08-14 03:00:00	USDT	ZEC	3233.6108397833564	180015.11545073945	10656.83	28.9469	208.77	44.2	55.67	180015.11545073945
2019-08-14 03:00:00	USDT	ZEC	180015.11545073945	4072.7401685687655	10656.83	28.9469	208.77	44.2	55.67	180015.11545073945
2019-08-14 05:00:00	USDT	XMR	4072.7401685687655	174435.4614198002	10621.98	28.8208	208.41	42.83	57.41	174435.4614198002
2019-08-14 05:00:00	USDT	XMR	174435.4614198002	3038.4159801393525	10621.98	28.8208	208.41	42.83	57.41	174435.4614198002
2019-08-17 13:00:00	USDT	XMR	3038.4159801393525	194367.4702495144	10358.02	27.7448	185.17	63.17	63.97	194367.4702495144
2019-08-17 14:00:00	USDT	BTC	194367.4702495144	18.851520424881418	10310.44	27.6232	184.52	60.23	61.14	194367.4702495144
2019-08-21 12:00:00	USDT	XMR	18.851520424881418	188164.18893850286	9981.38	26.5425	183.24	52.54	66.13	188164.18893850286
2019-08-21 12:00:00	USDT	XMR	188164.18893850286	2845.3680468547236	9981.38	26.5425	183.24	52.54	66.13	188164.18893850286
2019-08-21 20:00:00	USDT	ZEC	2845.3680468547236	181392.21298698863	10151.2	27.0719	185.88	52.98	63.75	181392.21298698863
2019-08-21 20:00:00	USDT	ZEC	181392.21298698863	3423.7865795958596	10151.2	27.0719	185.88	52.98	63.75	181392.21298698863
2019-08-22 20:00:00	USDT	XMR	3423.7865795958596	173209.36306175456	10169.99	27.0466	192.25	50.59	64.82	173209.36306175456
2019-08-22 20:00:00	USDT	XMR	173209.36306175456	2672.159257355054	10169.99	27.0466	192.25	50.59	64.82	173209.36306175456
2019-08-23 13:00:00	USDT	XMR	2672.159257355054	191593.81875235736	10348.68	27.15	193.47	48.27	71.7	191593.81875235736
2019-08-23 14:00:00	USDT	BTC	191593.81875235736	18.435706646532736	10392.54	27.1803	194.94	48.26	68.45	191593.81875235736
2019-08-24 09:00:00	USDT	XMR	18.435706646532736	183999.96682758402	9980.63	26.2296	188.84	49.9	70.33	183999.96682758402
2019-08-24 09:00:00	USDT	XMR	183999.96682758402	2616.237264717532	9980.63	26.2296	188.84	49.9	70.33	183999.96682758402
2019-08-24 15:00:00	USDT	ZEC	2616.237264717532	177877.971628145	9993.17	26.2533	187.85	49.62	67.99	177877.971628145
2019-08-24 15:00:00	USDT	ZEC	177877.971628145	3584.8039425260986	9993.17	26.2533	187.85	49.62	67.99	177877.971628145
2019-08-24 19:00:00	USDT	XMR	3584.8039425260986	172464.9176749306	10101.93	26.2638	189.31	48.11	66.78	172464.9176749306
2019-08-24 19:00:00	USDT	XMR	172464.9176749306	2582.5833733891973	10101.93	26.2638	189.31	48.11	66.78	172464.9176749306
2019-08-25 07:00:00	USDT	ZEC	2582.5833733891973	166576.62758360323	10103.98	26.1679	189.82	48.05	64.5	166576.62758360323
2019-08-25 07:00:00	USDT	ZEC	166576.62758360323	3466.735225465208	10103.98	26.1679	189.82	48.05	64.5	166576.62758360323
2019-08-26 06:00:00	USDT	ZEC	3466.735225465208	183840.96900641997	10373.51	26.8	190.36	53.03	63.65	183840.96900641997
2019-08-26 07:00:00	USDT	BTC	183840.96900641997	17.779779959595313	10339.89	27.0485	190.18	52.47	62.73	183840.96900641997
2019-08-28 18:00:00	USDT	XMR	17.779779959595313	172831.72925543858	9720.69	23.8945	172.52	56.74	65.0	172831.72925543858
2019-08-28 18:00:00	USDT	XMR	172831.72925543858	2658.949680852901	9720.69	23.8945	172.52	56.74	65.0	172831.72925543858
2019-08-29 01:00:00	USDT	ZEC	2658.949680852901	167407.47190649866	9689.52	22.7006	171.72	60.03	62.96	167407.47190649866
2019-08-29 01:00:00	USDT	ZEC	167407.47190649866	2788.730166691632	9689.52	22.7006	171.72	60.03	62.96	167407.47190649866
2019-08-30 04:00:00	USDT	ZEC	2788.730166691632	187319.0052966769	9504.95	21.9801	168.43	67.17	58.57	187319.0052966769
2019-08-30 05:00:00	USDT	BTC	187319.0052966769	19.680087127469154	9518.2	21.9564	168.29	66.09	58.19	187319.0052966769
2019-09-03 12:00:00	USDT	BTC	19.680087127469154	208018.52093734895	10570.0	22.53	178.68	65.41	65.88	208018.52093734895
2019-09-03 13:00:00	USDT	BTC	208018.52093734895	19.502004490438207	10666.52	22.539	178.49	65.27	65.79	208018.52093734895
2019-09-06 22:00:00	USDT	XMR	19.502004490438207	201380.0386088038	10326.12	22.2185	168.63	69.86	73.14	201380.0386088038
2019-09-06 22:00:00	USDT	XMR	201380.0386088038	2753.350268099587	10326.12	22.2185	168.63	69.86	73.14	201380.0386088038
2019-09-13 02:00:00	USDT	XMR	2753.350268099587	221864.96460346473	10364.99	20.8295	179.94	71.57	80.58	221864.96460346473
2019-09-13 03:00:00	USDT	BTC	221864.96460346473	21.40723045724195	10364.02	20.9589	180.22	71.02	80.11	221864.96460346473
2019-09-19 03:00:00	USDT	XMR	21.40723045724195	210300.56463815804	9823.81	20.7311	204.8	66.07	91.57	210300.56463815804
2019-09-19 03:00:00	USDT	XMR	210300.56463815804	2296.609857356755	9823.81	20.7311	204.8	66.07	91.57	210300.56463815804
2019-09-21 11:00:00	USDT	ZEC	2296.609857356755	201734.20987021737	10046.56	21.1136	216.33	61.29	87.84	201734.20987021737
2019-09-21 11:00:00	USDT	ZEC	201734.20987021737	3291.4702214099752	10046.56	21.1136	216.33	61.29	87.84	201734.20987021737
2019-09-24 18:00:00	USDT	XMR	3291.4702214099752	193406.79021005015	8635.95	16.915	165.33	58.76	85.16	193406.79021005015
2019-09-24 18:00:00	USDT	XMR	193406.79021005015	2271.0989926027496	8635.95	16.915	165.33	58.76	85.16	193406.79021005015
2019-09-25 10:00:00	USDT	ZEC	2271.0989926027496	178031.45003012955	8417.34	15.444	168.49	57.2	78.39	178031.45003012955
2019-09-25 10:00:00	USDT	ZEC	178031.45003012955	3112.4379375896774	8417.34	15.444	168.49	57.2	78.39	178031.45003012955
2019-09-25 14:00:00	USDT	XMR	3112.4379375896774	172211.19108683686	8370.48	15.4177	167.05	55.33	78.26	172211.19108683686
2019-09-25 14:00:00	USDT	XMR	172211.19108683686	2200.500780562699	8370.48	15.4177	167.05	55.33	78.26	172211.19108683686
